Vendor,PurchaseOrder,Item,Description,Quantity,CancelQuantity,QuantityDemandedFinal,EnteredReceivedQuantity,EarlyDeliveryDate,ReceivedDate,DeliveryTime,RemainingQuantity,PercentOfQuantityReceived,ReturnQuantity,PercentOfQuantityReturned
8,1293,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-31,2020-01-23,8,0.0,1.0,0.0,0.0
1,1294,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-31,2020-01-23,8,0.0,1.0,0.0,0.0
1,1303,10004,SYRINGE LUER-LOK 60ML,10.0,0.0,10.0,10,2020-01-31,2020-01-28,3,0.0,1.0,0.0,0.0
1,1304,10004,SYRINGE LUER-LOK 60ML,10.0,0.0,10.0,10,2020-01-28,2020-01-28,0,0.0,1.0,0.0,0.0
8,1305,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-31,2020-01-28,3,0.0,1.0,0.0,0.0
2,1313,16,XPS 15,1.0,0.0,1.0,1,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
1,1314,3,"STERI-STRIP 1/4"" X 3"" WHITE",10.0,0.0,10.0,10,2020-03-20,2020-01-30,50,0.0,1.0,0.0,0.0
1,1315,1,GLOVES EXAM LG PF,10.0,0.0,10.0,10,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
1,1316,1,GLOVES EXAM LG PF,10.0,0.0,10.0,10,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
8,1318,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2018-03-22,2020-02-05,-685,0.0,1.0,0.0,0.0
8,1320,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-13,2020-02-06,7,0.0,1.0,0.0,0.0
8,1325,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-14,2020-02-11,3,0.0,1.0,0.0,0.0
8,1326,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2018-03-21,2020-02-11,-692,0.0,1.0,0.0,0.0
8,1327,29,STEM HIP FITMORE  A SIZE 6,2.0,0.0,2.0,2,2020-02-17,2020-02-12,5,0.0,1.0,0.0,0.0
8,1327,18,"ANESTHESIA BREATHING CIRCUIT ADULT 16""-40""",2.0,0.0,2.0,2,2021-11-21,2020-02-12,648,0.0,1.0,0.0,0.0
8,1329,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2018-03-30,2020-02-13,-685,0.0,1.0,0.0,0.0
1,1331,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2020-04-08,2020-02-18,50,0.0,1.0,0.0,0.0
2,1266,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-01-15,2020-02-20,-36,0.0,1.0,0.0,0.0
2,1337,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-02-20,2020-02-20,0,0.0,1.0,0.0,0.0
2,1310,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-01-30,2020-02-20,-21,0.0,1.0,0.0,0.0
1130,1344,470,BOVIE PENCIL W/LOCKING HEX BLADE,30.0,0.0,30.0,30,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
1130,1344,471,BOVIE PENCIL W/NEEDLE ELECTRODE,30.0,0.0,30.0,30,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
3,1345,16,XPS 15,1.0,0.0,1.0,1,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
3,1346,16,XPS 15,1.0,0.0,1.0,1,2020-02-24,2020-02-24,0,0.0,1.0,0.0,0.0
1,1348,21,URINE AND STOOL COLLECTION PAN,50.0,0.0,50.0,50,2020-02-27,2020-02-26,1,0.0,1.0,0.0,0.0
8,1350,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-03-24,2020-03-02,22,0.0,1.0,0.0,0.0
8,1352,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-03-19,2020-03-03,16,0.0,1.0,0.0,0.0
2,1355,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-03-05,2020-03-05,0,0.0,1.0,0.0,0.0
5,1357,111222,Cautery Generator,1.0,0.0,1.0,1,2020-03-09,2020-03-05,4,0.0,1.0,0.0,0.0
6,1367,CT100,scanner,2.0,0.0,2.0,2,2020-03-09,2020-03-09,0,0.0,1.0,0.0,0.0
6,1391,299,RUGGED HANDHELD DEVICE,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,1393,C1,Consulting,10.0,0.0,10.0,10,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,1394,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,1395,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,1396,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,1397,C5,Chair,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,1397,OD1,Desk,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,1397,F1,File Cabinet,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
3,1398,5556002,Dell Latitude 5300,5.0,0.0,5.0,5,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
6,1403,299,RUGGED HANDHELD DEVICE,1.0,0.0,1.0,1,2020-03-20,2020-03-17,3,0.0,1.0,0.0,0.0
6,1403,299,RUGGED HANDHELD DEVICE,1.0,0.0,1.0,1,2020-03-20,2020-03-17,3,0.0,1.0,0.0,0.0
6,1407,299,RUGGED HANDHELD DEVICE,1.0,0.0,1.0,1,2020-03-19,2020-03-17,2,0.0,1.0,0.0,0.0
2,1409,D1,Desk,1.0,0.0,1.0,1,2020-03-17,2020-03-17,0,0.0,1.0,0.0,0.0
2,1410,D1,Desk,1.0,0.0,1.0,1,2020-03-20,2020-03-18,2,0.0,1.0,0.0,0.0
1,1415,10004,SYRINGE LUER-LOK 60ML,100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,1415,105,PUMP INFUSION IV 6.05.13,400.0,0.0,400.0,400,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1034,1424,C1,Consulting,100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
5,1425,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,1433,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
6,1436,CT100,scanner,2.0,0.0,2.0,2,2020-03-24,2020-03-24,0,0.0,1.0,0.0,0.0
1,1437,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-24,2020-03-24,0,0.0,1.0,0.0,0.0
1,1439,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-25,2020-03-25,0,0.0,1.0,0.0,0.0
5,1440,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2020-03-25,2020-03-25,0,0.0,1.0,0.0,0.0
1,1446,10004,SYRINGE LUER-LOK 60ML,1.0,0.0,1.0,1,2020-03-27,2020-03-26,1,0.0,1.0,0.0,0.0
1,1258,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2019-12-30,2020-04-08,-100,0.0,1.0,0.0,0.0
1,1288,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-01-22,2020-04-08,-77,0.0,1.0,0.0,0.0
1,1291,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-22,2020-04-08,-77,0.0,1.0,0.0,0.0
5,1347,7,PACEMAKER KAPPA 7500,1.0,0.0,1.0,1,2020-02-28,2020-04-08,-40,0.0,1.0,0.0,0.0
1,1434,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-03-23,2020-04-08,-16,0.0,1.0,0.0,0.0
2,1447,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
2,1451,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
2,1460,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-04-03,2020-04-08,-5,0.0,1.0,0.0,0.0
1,1488,14,"NEEDLE  HYPO 27GX1/2""",260.0,0.0,260.0,260,2020-04-14,2020-04-14,0,0.0,1.0,0.0,0.0
1,1489,13,"SYRINGE/NDL  INSULIN 1CC 25GX5/8""",72.0,0.0,72.0,72,2020-04-17,2020-04-14,3,0.0,1.0,0.0,0.0
1,1493,10004,SYRINGE LUER-LOK 60ML,4.0,0.0,4.0,4,2020-04-15,2020-04-15,0,0.0,1.0,0.0,0.0
1,1493,60338,GLOVE ENCORE ACCLAIM 6-1/2,4.0,0.0,4.0,4,2020-04-15,2020-04-15,0,0.0,1.0,0.0,0.0
1,1494,60338,GLOVE ENCORE ACCLAIM 6-1/2,16.0,0.0,16.0,16,2020-04-23,2020-04-15,8,0.0,1.0,0.0,0.0
8,1500,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-05-01,2020-04-20,11,0.0,1.0,0.0,0.0
8,1502,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-23,2020-04-20,3,0.0,1.0,0.0,0.0
8,1503,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2020-04-24,2020-04-20,4,0.0,1.0,0.0,0.0
8,1503,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-24,2020-04-20,4,0.0,1.0,0.0,0.0
8,1505,29,STEM HIP FITMORE  A SIZE 6,5.0,0.0,5.0,1,2018-05-11,2020-04-21,-711,-4.0,0.2,0.0,0.0
8,1506,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-24,2020-04-21,3,0.0,1.0,0.0,0.0
7,1479,123,ISOPROPYL RUBBING ALCOHOL 16 OZ,5.0,0.0,5.0,5,2020-04-09,2020-05-08,-29,0.0,1.0,0.0,0.0
8,1731,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-22,2020-05-18,-239,0.0,1.0,0.0,0.0
8,1734,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-23,2020-05-18,-238,0.0,1.0,0.0,0.0
1,1736,2,TAPE TRANSPORE SURG 1X10 YDS,1.0,0.0,1.0,1,2019-11-03,2020-05-18,-197,0.0,1.0,0.0,0.0
1,1736,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2019-11-10,2020-05-18,-190,0.0,1.0,0.0,0.0
1,1743,2,TAPE TRANSPORE SURG 1X10 YDS,1.0,0.0,1.0,1,2019-09-28,2020-05-18,-233,0.0,1.0,0.0,0.0
8,1745,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-25,2020-05-18,-236,0.0,1.0,0.0,0.0
1021,1758,63,EYEGLASS FRAMES,1.0,0.0,1.0,1,2019-09-27,2020-05-18,-234,0.0,1.0,0.0,0.0
1,1759,ELECTRON MICROSCOPE,Microcope,1.0,0.0,1.0,1,2019-09-28,2020-05-18,-233,0.0,1.0,0.0,0.0
1,1760,MICRON BULB,Micron Bulb,1.0,0.0,1.0,1,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
8,1763,31,STEM HIP FITMORE  A SIZE 7,1.0,0.0,1.0,1,2019-09-28,2020-05-18,-233,0.0,1.0,0.0,0.0
1,1764,MICROSOPE - ELECTRON,Microsope - Electron,2.0,0.0,2.0,2,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
1,1765,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
1,1766,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
1,1767,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
3,1771,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-09-29,2020-05-18,-232,0.0,1.0,0.0,0.0
2,1716,OD100,Office Desk,1.0,0.0,1.0,1,2019-09-14,2020-05-18,-247,0.0,1.0,0.0,0.0
2,1910,323116,"Office Depot(R) Brand Stainless Steel Ruler, 12",1.0,0.0,1.0,1,2019-10-16,2020-05-18,-215,0.0,1.0,0.0,0.0
8,2132,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-16,2020-05-18,-184,0.0,1.0,0.0,0.0
8,2133,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-15,2020-05-18,-185,0.0,1.0,0.0,0.0
8,2140,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-16,2020-05-18,-184,0.0,1.0,0.0,0.0
8,2143,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-30,2020-05-18,-170,0.0,1.0,0.0,0.0
8,2147,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-22,2020-05-18,-178,0.0,1.0,0.0,0.0
1003,2149,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-11-13,2020-05-18,-187,0.0,1.0,0.0,0.0
1003,2150,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-11-13,2020-05-18,-187,0.0,1.0,0.0,0.0
8,2163,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-16,2020-05-18,-184,0.0,1.0,0.0,0.0
8,2171,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-24,2020-05-18,-176,0.0,1.0,0.0,0.0
8,2173,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-24,2020-05-18,-176,0.0,1.0,0.0,0.0
8,2173,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-11-24,2020-05-18,-176,0.0,1.0,0.0,0.0
8,2176,29,STEM HIP FITMORE  A SIZE 6,3.0,0.0,3.0,3,2019-11-22,2020-05-18,-178,0.0,1.0,0.0,0.0
8,2184,31,STEM HIP FITMORE  A SIZE 7,1.0,0.0,1.0,1,2019-11-24,2020-05-18,-176,0.0,1.0,0.0,0.0
3,2201,TABLET,Android Tablet,5.0,0.0,5.0,5,2019-11-30,2020-05-18,-170,0.0,1.0,0.0,0.0
3,2202,TABLET,Android Tablet,3.0,0.0,3.0,3,2019-11-30,2020-05-18,-170,0.0,1.0,0.0,0.0
1,2204,3,"STERI-STRIP 1/4"" X 3"" WHITE",10.0,0.0,10.0,10,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2204,4,"NEEDLE  27G X 1/2""",1.0,0.0,1.0,1,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2204,6,SURFACE ART LPS-FLEX EF 3-4 10,1.0,0.0,1.0,1,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2206,6,SURFACE ART LPS-FLEX EF 3-4 10,1.0,0.0,1.0,1,2019-12-08,2020-05-18,-162,0.0,1.0,0.0,0.0
1,2205,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2207,6,SURFACE ART LPS-FLEX EF 3-4 10,1.0,0.0,1.0,1,2019-12-05,2020-05-18,-165,0.0,1.0,0.0,0.0
1,2208,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2209,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-12-04,2020-05-18,-166,0.0,1.0,0.0,0.0
1,2211,MICRONBULB,Microscope Bulbs,1.0,0.0,1.0,1,2019-12-05,2020-05-18,-165,0.0,1.0,0.0,0.0
8,2214,11,SCREW BN CANC TI FT 6.5 X 40,2.0,0.0,2.0,2,2019-12-07,2020-05-18,-163,0.0,1.0,0.0,0.0
8,2215,11,SCREW BN CANC TI FT 6.5 X 40,2.0,0.0,2.0,2,2019-12-07,2020-05-18,-163,0.0,1.0,0.0,0.0
3,2220,365-0257; 365-1004; 365-1043; 98,"CFI,ROUTING SKU; CFI GENERATED NON-TIE; CFI,ASSET REPORT ONL",1.0,0.0,1.0,1,2019-12-10,2020-05-18,-160,0.0,1.0,0.0,0.0
3,2224,LAPTOP,Dell Laptop,1.0,0.0,1.0,1,2019-12-08,2020-05-18,-162,0.0,1.0,0.0,0.0
3,2225,FILEFOLDERS,File Folders,25.0,0.0,25.0,25,2019-12-09,2020-05-18,-161,0.0,1.0,0.0,0.0
2,2278,664011,"BIC(R) Round Stic Ballpoint Pens, Medium Point, 1.0 mm, Tran",1.0,0.0,1.0,1,2019-01-19,2020-05-18,-485,0.0,1.0,0.0,0.0
1,1695,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2019-10-19,2020-05-18,-212,0.0,1.0,0.0,0.0
1,1695,4,"NEEDLE  27G X 1/2""",1.0,0.0,1.0,1,2019-10-19,2020-05-18,-212,0.0,1.0,0.0,0.0
1,2405,12,GLOVE  EXAM NITRL PF BLU MED,2.0,0.0,2.0,2,2019-03-15,2020-05-18,-430,0.0,1.0,0.0,0.0
2,2390,323116,"Office Depot(R) Brand Stainless Steel Ruler, 12",1.0,0.0,1.0,1,2019-03-11,2020-05-18,-434,0.0,1.0,0.0,0.0
1,2479,SUPPLIES,Supplies,1.0,0.0,1.0,1,2019-04-01,2020-05-18,-413,0.0,1.0,0.0,0.0
1,1576,C1725,APEX BALLOON CATHETER,10.0,0.0,10.0,10,2019-08-03,2020-05-18,-289,0.0,1.0,0.0,0.0
1,1589,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2019-09-21,2020-05-18,-240,0.0,1.0,0.0,0.0
1,1589,4,"NEEDLE  27G X 1/2""",10.0,0.0,10.0,10,2019-09-21,2020-05-18,-240,0.0,1.0,0.0,0.0
1,1589,4000,STENT BILIARY RX HERCULINK PLU,5.0,0.0,5.0,5,2019-08-05,2020-05-18,-287,0.0,1.0,0.0,0.0
1,1591,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2019-09-21,2020-05-18,-240,0.0,1.0,0.0,0.0
1,1591,4,"NEEDLE  27G X 1/2""",1.0,0.0,1.0,1,2019-09-21,2020-05-18,-240,0.0,1.0,0.0,0.0
1,1591,4000,STENT BILIARY RX HERCULINK PLU,1.0,0.0,1.0,1,2019-08-05,2020-05-18,-287,0.0,1.0,0.0,0.0
1,1600,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2019-09-23,2020-05-18,-238,0.0,1.0,0.0,0.0
1,1600,4,"NEEDLE  27G X 1/2""",1.0,0.0,1.0,1,2019-09-23,2020-05-18,-238,0.0,1.0,0.0,0.0
1,1600,4000,STENT BILIARY RX HERCULINK PLU,5.0,0.0,5.0,5,2019-09-23,2020-05-18,-238,0.0,1.0,0.0,0.0
5,1644,15,PORTABLE X-RAY MACHINE,1.0,0.0,1.0,1,2019-08-09,2020-05-18,-283,0.0,1.0,0.0,0.0
8,1672,31,STEM HIP FITMORE  A SIZE 7,1.0,0.0,1.0,1,2019-08-23,2020-05-18,-269,0.0,1.0,0.0,0.0
8,1689,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-09-05,2020-05-18,-256,0.0,1.0,0.0,0.0
8,1692,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2019-09-06,2020-05-18,-255,0.0,1.0,0.0,0.0
8,1706,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-11,2020-05-18,-250,0.0,1.0,0.0,0.0
8,1709,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-15,2020-05-18,-246,0.0,1.0,0.0,0.0
8,1711,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-15,2020-05-18,-246,0.0,1.0,0.0,0.0
8,1713,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-16,2020-05-18,-245,0.0,1.0,0.0,0.0
8,1718,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-17,2020-05-18,-244,0.0,1.0,0.0,0.0
8,1720,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2019-09-17,2020-05-18,-244,0.0,1.0,0.0,0.0
2,1725,348037,"Office Depot(R) Brand Copy amp; Print Paper, Letter Size Pap",3.0,0.0,3.0,3,2019-09-18,2020-05-18,-243,0.0,1.0,0.0,0.0
2,1725,810846,"Office Depot(R) Brand File Folders, 1/3 Cut, Legal Size, 30",2.0,0.0,2.0,2,2019-09-18,2020-05-18,-243,0.0,1.0,0.0,0.0
2,1725,872993,"2000 PLUS(R) Self-Inking Easy Select Dater Stamp, Received,",1.0,0.0,1.0,1,2019-09-18,2020-05-18,-243,0.0,1.0,0.0,0.0
1003,3236,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-05-21,2020-05-18,-363,0.0,1.0,0.0,0.0
1003,3238,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-05-21,2020-05-18,-363,0.0,1.0,0.0,0.0
1003,3239,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-05-22,2020-05-18,-362,0.0,1.0,0.0,0.0
1003,3240,70,24X24X2 FILTER,1.0,0.0,1.0,1,2019-05-22,2020-05-18,-362,0.0,1.0,0.0,0.0
2,3375,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2019-06-22,2020-05-18,-331,0.0,1.0,0.0,0.0
2,3418,323116,"Office Depot(R) Brand Stainless Steel Ruler, 12",1.0,0.0,1.0,1,2019-07-20,2020-05-18,-303,0.0,1.0,0.0,0.0
8,3516,SP100-NC,hhhhh,1.0,0.0,1.0,1,2019-09-28,2020-05-18,-233,0.0,1.0,0.0,0.0
1,3721,17,AIRLIFE INFANT BREATHING CIRCUIT,10.0,0.0,10.0,10,2020-05-27,2020-05-27,0,0.0,1.0,0.0,0.0
